"path","length","last_write_time","sha256"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\core\htf.py","7593","2026-04-13T16:40:41.1866553+03:00","4F82EDB2A84BA1AEF9E5EDD0A7EF33AE08BBC561062695E928E242F4C039ABBE"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\core\indicators.py","1081","2026-03-18T22:03:25.6377261+02:00","5379422F45BE7C769E22EF41025267EBFAE77AE1757667CD603D4E52FEE1BB21"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\core\instrument.py","1434","2026-03-18T22:22:47.5077146+02:00","E2C7161562E39B4A5E6A8349645EC1B04C676F033BF80A100B468F3E37976C6D"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\core\ma.py","15586","2026-03-24T14:07:26.7516173+02:00","491D1B5F4413981EAC7568BA01595EF3629B68D4032A00F96E503B16F78175E1"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\core\position_manager.py","13498","2026-04-14T12:16:06.9020039+03:00","8B77C38F107DDBBF197DA08076E2C5A9D8B2CB16B71D9B834A9B4ADBCB61E10B"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\core\position_sizer.py","2509","2026-04-04T15:50:09.8182212+03:00","1F07A858F415E0AA137C1539103C077C8B02B3F0B06C47534F9A3A78E3E1AFA7"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\core\results.py","5972","2026-04-27T19:02:39.1128328+03:00","EB325EA6C8E743D279A8D3DA27304DA44BC352721D894D816B1BDD0455B3F196"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\core\rounding.py","1494","2026-03-15T19:00:43.1932068+02:00","2CDA87494D4E7FB2B98931C00562B2D693351180004A7E175C2085CDDD94D3DF"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\core\runner.py","86860","2026-05-29T21:22:54.1990985+03:00","9986A23282F7B834B77DB95A99D7DADEC9CDDCE64B615324EE03A4107BE29A7A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\core\types.py","4789","2026-04-14T12:16:00.9212212+03:00","5E5005C9CA120AB6FF359CA8082414CA9DACCEC6789C955938997A37CC1B8A16"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\signals\__init__.py","0","2026-03-15T13:13:12.0000000+02:00","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\signals\__pycache__\__init__.cpython-314.pyc","198","2026-05-31T16:33:50.2011373+03:00","36EA7F29FC7BA9E4C1410A94C3BEAF9EEBA59B96D12940D86B0D75047A4856DB"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\signals\__pycache__\range_filter.cpython-314.pyc","7231","2026-05-31T16:33:50.2050651+03:00","1E774996041ED24DF89BF3A20D62E791D09D511F13565E5243761554E9C28712"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\signals\__pycache__\supertrend.cpython-314.pyc","12439","2026-05-31T16:33:50.2110378+03:00","CA4CBFD593B9A310DCDA7EF562CE2A2758AD43013A6D926834B470C038C10C81"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\signals\range_filter.py","3717","2026-04-26T21:29:20.2528625+03:00","76C056E1DF9D24E7DEABE4A568DBB44F4F260ED8700A16F2938AA9D3692EDE33"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\signals\supertrend.py","7950","2026-03-15T16:17:38.7936118+02:00","84A4B8154A82DF07EA822DD5C94CF2D1E941D93BBAF2F5DFAC2EFFD871E2B1E8"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\tests\__init__.py","0","2026-03-15T13:13:12.0000000+02:00","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\tests\test_advanced_confirm.py","4611","2026-04-19T21:22:22.4719041+03:00","97A2CFD43BF3327D074FCD753F59CB9F31456D965FEF900DCF00D937DD0EE2B9"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\tests\test_capital_block_fix.py","9710","2026-03-22T18:21:56.1446660+02:00","D80E6081FF1FD5C5B094545A86690E877115A1BD13EAA062B4D37F007AB2A451"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\tests\test_htf_infrastructure.py","4751","2026-04-18T14:07:26.3204207+03:00","96FCC06204C4AAF0EA4733DA322A315ED9FDF45A8022E496703F57C7B6AA3FA3"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\tests\test_l12_ma_filters.py","7559","2026-04-19T19:12:50.6786386+03:00","5CF95717E06B5A06E90DAE598B86D1D8ECEFFC2141DEA0F077EC7BE36E3C0543"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\tests\test_l12_new_filters.py","4977","2026-03-24T14:01:42.5565560+02:00","BAE3CB5FE1B1599685906A34D3351FD6A6F5DA814935B24FD0C08AD8B1F0EA93"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\tests\test_l18b_scaffold.py","2504","2026-03-30T18:48:01.7709115+03:00","2CABBC6E0EEE9BC1B2685F6C54DD00AB498B3E0EDEF1FCE6E7C9122BE6AA8E5C"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\tests\test_level_retest.py","4257","2026-03-23T20:16:32.5152721+02:00","8C6B88D247C7FC062F7AA00A5D14DF11DE0E9E04E742604C501CA81C2BB39CB1"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\tests\test_manual_tw_futures_audit.py","2177","2026-04-04T21:18:00.2127136+03:00","6E5716B47CEFF99064181E7496F43424B3B4DA8ED573367AB65E9BEF52A30E0C"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\tests\test_plan_b_gates.py","4461","2026-04-19T21:28:00.4954422+03:00","F7C919379E5D0D7A1D760AF4F015BEE45F240CEA8CAB38BBEFA63E1996A831D2"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\tests\test_producer_selection_range_filter.py","1836","2026-04-26T21:28:41.4619849+03:00","929A043B0AB58733579DA3721444492EDD0FAD514460AD938CCD3708FBE0D27A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\tests\test_range_filter.py","1311","2026-04-26T21:09:49.1153503+03:00","5AAF374A14F716D3F6FBF377015AE56D00B9D1D7A95ABA9844ED7E3258FDD6B7"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\tests\test_runner_metrics_api.py","4085","2026-04-27T19:01:00.4631524+03:00","1DE1E6C8E17317D9C3B9487BF83ABD272ED607B832CFAE85F9AA10AE497400A1"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\mtc_v2\tests\test_supertrend_smoke.py","88168","2026-04-19T18:32:01.6954112+03:00","F99B05BB8D2090EC4E14780DEACC440AA3DA96E2802A09AC2D69011D7A7B5EF7"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\pyproject.toml","188","2026-03-15T13:13:12.0000000+02:00","7CEC0FD2AA8887B5EA0E9D74FD18305BA0E100329747362710807537F23E8979"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\README.md","602","2026-03-15T13:13:12.0000000+02:00","F47BA111F13FDB35B918819E0BD024F24682E96BC5417D977F7EF9A8AA597FCD"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\test_band_calculation.py","3399","2026-03-15T16:18:33.5066825+02:00","87B72C211D292E94026B39FD601021F74BCDC5D1DCCEA10CEF5A3CEB6B1D02A9"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\test_parity.py","3528","2026-03-15T16:12:33.4522307+02:00","ABB2312EDD36687A07360AA8281C448E96CCF66228321BB0AF41625D3CFE34BB"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\update_parity_files.py","8070","2026-03-23T20:19:22.9586488+02:00","97E2882AACECA0EF68D7B2EDFB149180FBC608C4C5DA3E6875D7778EBEB376C6"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\00_PYTHON\update_tracker.py","477","2026-03-23T20:19:41.4303810+02:00","582872599DB258468907D1EB03AEB6F36A9E388B9EBEFA8BE176ACC44A2923DD"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\01_PINE\MTC_V2.pine","129180","2026-04-29T19:23:55.3401761+03:00","E45BB6EB81C7773D6577AC976731A85ED7D5B90D57F24116B9D3FF73A67DF900"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\01_PINE\README.md","272","2026-03-15T13:13:12.0000000+02:00","2654A43A94E3FF8AA6D6FA01629566AF182A7C72716D17D98D8DAB28A08EEA32"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\03_DOCS\DEV_LOOP.md","2930","2026-04-05T23:21:50.5645191+03:00","4A2F929F9943EB672D3229A29D014C5AFB535C3A5A546C25D99C7471EB2FDE39"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\03_DOCS\Gemini_quantlens_knowledge_pack\01_MTC_V2_ARCHITECTURE_SUMMARY.md","4706","2026-05-01T08:12:44.0000000+03:00","7511B08BC1287C78EB20119BFD673B19B3D7A0CAE80CF4D791F3517962ADBEAB"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\03_DOCS\Gemini_quantlens_knowledge_pack\02_MTC_V2_MODULE_MAP.md","4809","2026-05-01T11:24:09.7531971+03:00","F9E8D11D1EA738E0A37D4445E06D23BE1C7EAF2D0D56C66D080E8EA41CDA5C13"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\03_DOCS\Gemini_quantlens_knowledge_pack\03_MTC_V2_PARITY_AND_REPAINT_RULES.md","3435","2026-05-01T08:12:44.0000000+03:00","4677AC66883E45740957530396F57DCD618DE54D274538CC186FE67D05EDE0D3"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\03_DOCS\Gemini_quantlens_knowledge_pack\04_MTC_V2_STRATEGY_ACCEPTANCE_CRITERIA.md","3568","2026-05-01T08:12:44.0000000+03:00","2F17494E105E3FBD1B5059B80D9B9B3972D68EC3C8923F95D07262BA0DE2461A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\03_DOCS\Gemini_quantlens_knowledge_pack\05_MTC_V2_EXISTING_FEATURES.md","2736","2026-05-01T11:24:09.7531971+03:00","747EC9229DBF9876ABEA10B3CA42A87096D309125C8BE712DE845D91E0AD38A1"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\03_DOCS\Gemini_quantlens_knowledge_pack\06_MTC_V2_REPORT_OUTPUT_SCHEMA.md","5686","2026-05-01T08:12:44.0000000+03:00","6CED69EB323A1A6C3720C68ADB2BCF48772911C86F9FC17818521418544FD483"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\03_DOCS\Gemini_quantlens_knowledge_pack\07_MTC_V2_BAD_STRATEGY_PATTERNS.md","3070","2026-05-01T08:12:44.0000000+03:00","A9E7B03B1BDC45C289130702109EF5EFFFBEDCE11F2E8F0B5701025CCC94D916"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\03_DOCS\Gemini_quantlens_knowledge_pack\08_MTC_V2_PINE_SNIPPET_REFERENCE.md","2440","2026-05-01T11:24:09.7541967+03:00","24344D149A720A91819455BCDEC7729250B24142CE36B5C6D386D42E7284DF7D"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\03_DOCS\Gemini_quantlens_knowledge_pack\M1 NOKTA LİSTESİ-HAVALANDIRMA.dwg","2716111","2026-05-02T14:08:20.1949479+03:00","A502629D9B4F2D1EFB71D8CF548AF02A15A9D2ED0DBE7F6F11F8B9CB52AE2FF0"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\03_DOCS\Gemini_quantlens_knowledge_pack\README.md","542","2026-05-01T08:12:44.0000000+03:00","A1F73FFF24628E08C97DE6271B914C6EA40F3DACE61A5717F9FA3BD1CF7882E2"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\03_DOCS\HANDOFF.md","7410","2026-05-29T21:36:42.1140547+03:00","E751ACF7874BF6F41AE4102EE282E6FD95DD4762FE6A41BB4D5B331772531B44"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\03_DOCS\MTC_V2_ARCHITECTURE.md","23032","2026-04-30T22:04:55.5515182+03:00","B7C03DF98C8CFED1D687AF0FAA61D584C8DF419D473D86B666A32B83FC08B044"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\03_DOCS\MTC_V2_INPUT_UI_SPEC.md","21280","2026-04-04T16:10:13.9087071+03:00","10C1697F0EFBDDDF8AC9B5909E4BDE5051927952526F1B104FFB3FCE6368AE09"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\03_DOCS\PARITY_PROMPT_SHORT.md","1813","2026-04-07T13:18:06.6729298+03:00","5EBC7C24E8D8CE0C104C575A0F9F5FE39E1649156F1B50A23EFAEA28A6688B1B"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\03_DOCS\RUNBOOK.md","4503","2026-05-01T08:38:23.4431931+03:00","B1A072493A5CA45E7F5AB7A58CC7455A5612DE9C0BE283AD718D4DE42AB0C9A0"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\04_AUDIT\AUDIT_6_PROMPT_LOCAL.md","11069","2026-03-10T12:25:18.0814609+02:00","311ED8A38257FDA4954DA5A6D6A9F8F479491CF4C1ACB69962B5D0756865D219"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\04_AUDIT\AUDIT_6_PROMPT_WEB.md","8343","2026-03-10T12:25:18.0824552+02:00","5267B42A4B871202973494D7F800B9A9B94FD0A596E0835B2A1728598BDB88B2"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\04_AUDIT\CLAUDE_PENDING_GATE_RELEASE_AUDIT_v2.md","2108","2026-04-23T21:28:21.7194242+03:00","7E49EEDE997AE51282B31BB75E332715BC32BFDB3903CB81C39E0769D6827644"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\04_AUDIT\DEEP_AUDIT_PROMPT.md","32266","2026-03-09T20:47:50.1416427+02:00","14CBCAA59BAF58DD0B3C2665A58B286E38C0C266C7F77BEB4C68CB38BE6B8E19"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\04_AUDIT\MTC_V2_ARCHITECTURE_AUDIT_PENDING_20260314.md","5298","2026-03-14T23:57:09.3525069+02:00","D8D540030A13DC74C8B2EB0EDD8BF6742E21900A31AB6E37475DEC50C74D3642"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\04_AUDIT\MTC_V2_Parity_Deep_Audit.md","8830","2026-04-14T20:53:15.4494826+03:00","77BD55050B83C5A8F9A22021CD2085B1B3E1C9E9FDE879C1238D35A9B8D74411"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_007.json","2","2026-04-09T21:01:29.8002074+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_060.json","4078","2026-04-10T13:19:27.4259869+03:00","E246916C6B0FB93AA2579A3B729FAB998FBA7D1ED05C9D005ACBE10837BDCBFA"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_061.json","2","2026-04-09T21:01:37.2401580+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_062.json","2","2026-04-09T21:01:42.1554293+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_063.json","2","2026-04-09T21:01:46.9541732+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_064.json","2","2026-04-09T21:01:50.9907375+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_065.json","2","2026-04-09T21:01:55.4510855+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_066.json","2","2026-04-09T21:02:00.3663039+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_067.json","2","2026-04-09T21:02:03.6179382+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_068.json","2","2026-04-09T21:02:08.8938208+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_069.json","2","2026-04-09T21:02:12.5435820+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_070.json","2","2026-04-09T21:02:15.9258577+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_071.json","2","2026-04-09T21:02:18.9926357+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_072.json","2","2026-04-09T21:02:22.1124585+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_073.json","2","2026-04-09T21:02:25.4181374+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_074.json","2","2026-04-09T21:02:29.2406458+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_075.json","2","2026-04-09T21:02:32.3158603+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_076.json","2","2026-04-09T21:02:36.1790052+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_077.json","2","2026-04-09T21:02:39.2410159+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_078.json","2","2026-04-09T21:02:42.3865988+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_079.json","2","2026-04-09T21:02:46.3264216+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_080.json","2","2026-04-09T21:02:49.4647544+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_081.json","2","2026-04-09T21:02:52.9588361+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_082.json","2","2026-04-09T21:02:56.4089967+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_083.json","2","2026-04-09T21:03:00.1132763+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_084.json","2","2026-04-09T21:03:04.4090680+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_085.json","2","2026-04-09T21:03:07.7918416+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_086.json","2","2026-04-09T21:03:12.4010934+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_087.json","2","2026-04-09T21:03:16.2387489+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_088.json","2","2026-04-09T21:03:20.0791909+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_089.json","2","2026-04-09T21:03:25.0648083+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_090.json","2","2026-04-09T21:03:29.2138765+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\05_PARITY\_nightly\case_overrides\case_091.json","2","2026-04-09T21:03:33.1746593+03:00","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
