"source_path","target_path","relative_path","size_bytes","source_sha256","target_sha256","hash_match"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\polyline\PolylineObject.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\polyline\PolylineObject.d.ts","dist\types\namespaces\polyline\PolylineObject.d.ts","744","B10DDBF422411FF8BD63E8FE4334974FBBEA03F03AD8BFFD0C31D87C35286C30","B10DDBF422411FF8BD63E8FE4334974FBBEA03F03AD8BFFD0C31D87C35286C30","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\request\methods\param.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\request\methods\param.d.ts","dist\types\namespaces\request\methods\param.d.ts","96","90F4E41DB4D1F14E9E3ED496056A4713E0D745973C037FAE7418F51D621B4903","90F4E41DB4D1F14E9E3ED496056A4713E0D745973C037FAE7418F51D621B4903","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\request\methods\security.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\request\methods\security.d.ts","dist\types\namespaces\request\methods\security.d.ts","237","1C4D370AE08898A98CBF4C8B34F3E1A86041067DB148EC7AE89A3ED598CA5C27","1C4D370AE08898A98CBF4C8B34F3E1A86041067DB148EC7AE89A3ED598CA5C27","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\request\methods\security_lower_tf.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\request\methods\security_lower_tf.d.ts","dist\types\namespaces\request\methods\security_lower_tf.d.ts","844","9C07C2F367CF59018C2D298C466B1374E1738245D50394CD35362CAD1529B0C0","9C07C2F367CF59018C2D298C466B1374E1738245D50394CD35362CAD1529B0C0","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\request\request.index.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\request\request.index.d.ts","dist\types\namespaces\request\request.index.d.ts","588","1B98FDC05D24A7DCE8E4EE79AF2B3DB91B7A2B8DA8FD30D5BF4C7D81594D971E","1B98FDC05D24A7DCE8E4EE79AF2B3DB91B7A2B8DA8FD30D5BF4C7D81594D971E","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\request\types\barmerge.type.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\request\types\barmerge.type.d.ts","dist\types\namespaces\request\types\barmerge.type.d.ts","150","9D82A39B3DCE37FF511D98B2B5EA7FC7D231E1082946FC48336F8D9E536B834D","9D82A39B3DCE37FF511D98B2B5EA7FC7D231E1082946FC48336F8D9E536B834D","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\request\utils\findLTFContextIdx.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\request\utils\findLTFContextIdx.d.ts","dist\types\namespaces\request\utils\findLTFContextIdx.d.ts","197","8C7136DA68DDB303A4E5B03789BF30E9DDC024BA814F7F71BC7861E58F3E5422","8C7136DA68DDB303A4E5B03789BF30E9DDC024BA814F7F71BC7861E58F3E5422","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\request\utils\findSecContextIdx.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\request\utils\findSecContextIdx.d.ts","dist\types\namespaces\request\utils\findSecContextIdx.d.ts","176","B4A874B5C10643C42E39466777EA761AA51817A864D1C7ACBFC6903C533D93BF","B4A874B5C10643C42E39466777EA761AA51817A864D1C7ACBFC6903C533D93BF","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\request\utils\TIMEFRAMES.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\request\utils\TIMEFRAMES.d.ts","dist\types\namespaces\request\utils\TIMEFRAMES.d.ts","107","E2B49AC93D7CBD2A5BA87BD54F327F959D5ADBE16CE8FF5B9C9500EA427E123E","E2B49AC93D7CBD2A5BA87BD54F327F959D5ADBE16CE8FF5B9C9500EA427E123E","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\Str.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\Str.d.ts","dist\types\namespaces\Str.d.ts","1173","6931C5F656C13B95CF19AC4A9FB72B701BC6BB0D79F3527AD0632F3F0C002F74","6931C5F656C13B95CF19AC4A9FB72B701BC6BB0D79F3527AD0632F3F0C002F74","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\closedtrades\index.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\closedtrades\index.d.ts","dist\types\namespaces\strategy\closedtrades\index.d.ts","713","B593CAE642D68BFEA1726A601938CFD72601D9FFC34CEA63CB8D228048D1C659","B593CAE642D68BFEA1726A601938CFD72601D9FFC34CEA63CB8D228048D1C659","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\methods\any.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\methods\any.d.ts","dist\types\namespaces\strategy\methods\any.d.ts","176","99E0E3BBEE3684F4B04034CA72C860C90F9884AB6294F535707F392C9868A467","99E0E3BBEE3684F4B04034CA72C860C90F9884AB6294F535707F392C9868A467","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\methods\cancel.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\methods\cancel.d.ts","dist\types\namespaces\strategy\methods\cancel.d.ts","68","AD3F59382ACEB78C4FB8058837B332D0C2891CF715C43B3B620FCFAAC8164AFC","AD3F59382ACEB78C4FB8058837B332D0C2891CF715C43B3B620FCFAAC8164AFC","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\methods\cancel_all.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\methods\cancel_all.d.ts","dist\types\namespaces\strategy\methods\cancel_all.d.ts","62","D9925A5D6144BF536E353E2B3CC0602A485327F9766A93E4BFBB3EB27C30BA78","D9925A5D6144BF536E353E2B3CC0602A485327F9766A93E4BFBB3EB27C30BA78","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\methods\cash.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\methods\cash.d.ts","dist\types\namespaces\strategy\methods\cash.d.ts","144","8188D8E622C613AED4BF9BE08E58D21DC44AC210EE7F1A57F6C974907FD8EA54","8188D8E622C613AED4BF9BE08E58D21DC44AC210EE7F1A57F6C974907FD8EA54","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\methods\close.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\methods\close.d.ts","dist\types\namespaces\strategy\methods\close.d.ts","86","59E12B4C8E8AD7E699F33659B951E57F181CF56112615C0785EC86AFEADE133E","59E12B4C8E8AD7E699F33659B951E57F181CF56112615C0785EC86AFEADE133E","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\methods\close_all.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\methods\close_all.d.ts","dist\types\namespaces\strategy\methods\close_all.d.ts","77","DDB3904CB29CD99905839D2B27A5A09BEA03943700602744A7B61E5B0FF95E46","DDB3904CB29CD99905839D2B27A5A09BEA03943700602744A7B61E5B0FF95E46","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\methods\closedtrades.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\methods\closedtrades.d.ts","dist\types\namespaces\strategy\methods\closedtrades.d.ts","110","536E0361209BAC455C6ABB80C83589ADA0219E2CB82000C6F2E0423DBF40046C","536E0361209BAC455C6ABB80C83589ADA0219E2CB82000C6F2E0423DBF40046C","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\methods\entry.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\methods\entry.d.ts","dist\types\namespaces\strategy\methods\entry.d.ts","226","CA04D36BC3D33341CB2300EF10C0854F26B4F12C0C9AAA2AE56A7D3A0917622F","CA04D36BC3D33341CB2300EF10C0854F26B4F12C0C9AAA2AE56A7D3A0917622F","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\methods\equity.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\methods\equity.d.ts","dist\types\namespaces\strategy\methods\equity.d.ts","143","95C98A67537104DED6A266D548AB47B198215D6AEEB3FE20A299A417823A77B1","95C98A67537104DED6A266D548AB47B198215D6AEEB3FE20A299A417823A77B1","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\methods\exit.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\methods\exit.d.ts","dist\types\namespaces\strategy\methods\exit.d.ts","246","433C6BCE3BBD5A704BB4A52C88BA55BDEE1F518F67BD3A9FD7BE92E4742F0644","433C6BCE3BBD5A704BB4A52C88BA55BDEE1F518F67BD3A9FD7BE92E4742F0644","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\methods\fixed.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\methods\fixed.d.ts","dist\types\namespaces\strategy\methods\fixed.d.ts","146","38A68CA4EB575FD7B4CFF240024C8A349B1682D6A8C40EEB55A9420BA0BB9B26","38A68CA4EB575FD7B4CFF240024C8A349B1682D6A8C40EEB55A9420BA0BB9B26","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\methods\long.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\methods\long.d.ts","dist\types\namespaces\strategy\methods\long.d.ts","106","59932BB928A9A47374F8A9AA01F3A5949D1C3BDDD54258C2E6C4950D03238805","59932BB928A9A47374F8A9AA01F3A5949D1C3BDDD54258C2E6C4950D03238805","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\methods\netprofit.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\methods\netprofit.d.ts","dist\types\namespaces\strategy\methods\netprofit.d.ts","115","F1C2D9BEFFFD3202EB51EF2DBCC674FF87D7E358CD65531C79CB321D17E2FC4F","F1C2D9BEFFFD3202EB51EF2DBCC674FF87D7E358CD65531C79CB321D17E2FC4F","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\methods\opentrades.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\methods\opentrades.d.ts","dist\types\namespaces\strategy\methods\opentrades.d.ts","116","8E15F8E3F1DE367D1CE02038DF0D4B82450FB191507B1FEA2B56B928BF83711B","8E15F8E3F1DE367D1CE02038DF0D4B82450FB191507B1FEA2B56B928BF83711B","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\methods\order.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\methods\order.d.ts","dist\types\namespaces\strategy\methods\order.d.ts","271","2BEF417058F01F12EEF45E3AAD68425F0DF7F3A87E59DD9AE2313CA0C4CB584A","2BEF417058F01F12EEF45E3AAD68425F0DF7F3A87E59DD9AE2313CA0C4CB584A","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\methods\param.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\methods\param.d.ts","dist\types\namespaces\strategy\methods\param.d.ts","198","674955510AF2F6822397C792C85DC2E04221FB42EDCB682907BB5FAE5A37A05F","674955510AF2F6822397C792C85DC2E04221FB42EDCB682907BB5FAE5A37A05F","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\methods\percent_of_equity.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\methods\percent_of_equity.d.ts","dist\types\namespaces\strategy\methods\percent_of_equity.d.ts","170","E820908E482BF1DB920F58738A4ED591CD45DF0A5CB95C4FDBB30E6255DA3663","E820908E482BF1DB920F58738A4ED591CD45DF0A5CB95C4FDBB30E6255DA3663","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\methods\position_avg_price.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\methods\position_avg_price.d.ts","dist\types\namespaces\strategy\methods\position_avg_price.d.ts","180","72C3092DD0B5BE565F1FB287507F06597A8FA808FB045F1818E38A905104C5A0","72C3092DD0B5BE565F1FB287507F06597A8FA808FB045F1818E38A905104C5A0","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\methods\position_entry.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\methods\position_entry.d.ts","dist\types\namespaces\strategy\methods\position_entry.d.ts","227","DB665311185341F072BC7ADE276416CCA669A7BBC9EF4FCF9269995C046439F9","DB665311185341F072BC7ADE276416CCA669A7BBC9EF4FCF9269995C046439F9","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\methods\position_entry_name.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\methods\position_entry_name.d.ts","dist\types\namespaces\strategy\methods\position_entry_name.d.ts","191","1695013B3EB0FCF43497F39DE9393D84FFF128C4111615481D17E091BEA95AA0","1695013B3EB0FCF43497F39DE9393D84FFF128C4111615481D17E091BEA95AA0","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\methods\position_size.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\methods\position_size.d.ts","dist\types\namespaces\strategy\methods\position_size.d.ts","182","F5B014093F1A915AB1EC31415251A2ED71FF3EE49F827386CD22E897CFFFF489","F5B014093F1A915AB1EC31415251A2ED71FF3EE49F827386CD22E897CFFFF489","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\methods\short.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\methods\short.d.ts","dist\types\namespaces\strategy\methods\short.d.ts","108","007869B734C5438C07DB6D40EEC58471635C1615A1F88CAE55148C5C20CCE537","007869B734C5438C07DB6D40EEC58471635C1615A1F88CAE55148C5C20CCE537","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\models\Order.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\models\Order.d.ts","dist\types\namespaces\strategy\models\Order.d.ts","1110","9BB99A10B841A27BB61B632705A84866BB67E513FEE6562188A4A25B1637F5D4","9BB99A10B841A27BB61B632705A84866BB67E513FEE6562188A4A25B1637F5D4","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\models\Position.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\models\Position.d.ts","dist\types\namespaces\strategy\models\Position.d.ts","597","3BC93001975E34762DD99A3651CBFB29F85C5CAD725DA70AD8FCB63EA4A5DEB1","3BC93001975E34762DD99A3651CBFB29F85C5CAD725DA70AD8FCB63EA4A5DEB1","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\models\Trade.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\models\Trade.d.ts","dist\types\namespaces\strategy\models\Trade.d.ts","1417","1768CF5D19A387B3C2B667C8AFF6C709BAD544168E011B1E7674261052A32725","1768CF5D19A387B3C2B667C8AFF6C709BAD544168E011B1E7674261052A32725","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\opentrades\index.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\opentrades\index.d.ts","dist\types\namespaces\strategy\opentrades\index.d.ts","364","23F13EB1E57797A7826E5DFE38F41976DB803C459E6CF413BC5BBD3376A10571","23F13EB1E57797A7826E5DFE38F41976DB803C459E6CF413BC5BBD3376A10571","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\risk\index.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\risk\index.d.ts","dist\types\namespaces\strategy\risk\index.d.ts","465","713DF7D98BFA93D8D8D48453B32D9CE94009B950B22DEC4FA47DE74641B4D960","713DF7D98BFA93D8D8D48453B32D9CE94009B950B22DEC4FA47DE74641B4D960","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\strategy.index.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\strategy.index.d.ts","dist\types\namespaces\strategy\strategy.index.d.ts","2220","52D38765BCD4A2D905817C6937E93A3C9B2FE4707D6A24C9BE61FDE6EBD3C823","52D38765BCD4A2D905817C6937E93A3C9B2FE4707D6A24C9BE61FDE6EBD3C823","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\StrategySimulator.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\StrategySimulator.d.ts","dist\types\namespaces\strategy\StrategySimulator.d.ts","3063","CDB938A85E26D4B1CC3C767D9EB3A557648F62A41AE5C8E971BE7C34224E4000","CDB938A85E26D4B1CC3C767D9EB3A557648F62A41AE5C8E971BE7C34224E4000","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\types.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\types.d.ts","dist\types\namespaces\strategy\types.d.ts","2153","C2207417F06ABDAD3FF328AB34B0ABD61FCDE79D4A981603345BE3B7490ADAEE","C2207417F06ABDAD3FF328AB34B0ABD61FCDE79D4A981603345BE3B7490ADAEE","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\strategy\utils.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\strategy\utils.d.ts","dist\types\namespaces\strategy\utils.d.ts","1008","CE84F3CB4B4C5C6438EE9DB63B81D250F0E68C1390776C5BF545C4097C42CEB6","CE84F3CB4B4C5C6438EE9DB63B81D250F0E68C1390776C5BF545C4097C42CEB6","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\getters\obv.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\getters\obv.d.ts","dist\types\namespaces\ta\getters\obv.d.ts","406","FA18367C65D70E5F1B5060AD8D990C342766F0A142EEE3BF10A186C3A0493720","FA18367C65D70E5F1B5060AD8D990C342766F0A142EEE3BF10A186C3A0493720","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\getters\tr.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\getters\tr.d.ts","dist\types\namespaces\ta\getters\tr.d.ts","56","D19E46BCE75BA4EC03096E9B1434FA161F8422B4C12696AEB73164147BFCF462","D19E46BCE75BA4EC03096E9B1434FA161F8422B4C12696AEB73164147BFCF462","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\accdist.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\accdist.d.ts","dist\types\namespaces\ta\methods\accdist.d.ts","206","5B9638FA5543031A871ECF97D8C97F653245BFE60E512336E9938E75CB00F958","5B9638FA5543031A871ECF97D8C97F653245BFE60E512336E9938E75CB00F958","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\alma.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\alma.d.ts","dist\types\namespaces\ta\methods\alma.d.ts","741","0874D06F20745ADEC8643EB3FEF242A4E76A2169BB7C2E9B974509F6F5668C7D","0874D06F20745ADEC8643EB3FEF242A4E76A2169BB7C2E9B974509F6F5668C7D","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\atr.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\atr.d.ts","dist\types\namespaces\ta\methods\atr.d.ts","113","14E929C6B0194EF47396C0200A4F0FE7732C0775A322169D8DFDCCBBF4B07BB1","14E929C6B0194EF47396C0200A4F0FE7732C0775A322169D8DFDCCBBF4B07BB1","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\barssince.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\barssince.d.ts","dist\types\namespaces\ta\methods\barssince.d.ts","193","4D26E1CFF7292FEF8CA1D4134903606F2AC6F70F8F6B6D4BA959845983C8D2B2","4D26E1CFF7292FEF8CA1D4134903606F2AC6F70F8F6B6D4BA959845983C8D2B2","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\bb.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\bb.d.ts","dist\types\namespaces\ta\methods\bb.d.ts","757","118EC88936DAD1119AE2ADF27E4B844B8709342A96BA568A4853C59E13D35DE3","118EC88936DAD1119AE2ADF27E4B844B8709342A96BA568A4853C59E13D35DE3","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\bbw.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\bbw.d.ts","dist\types\namespaces\ta\methods\bbw.d.ts","295","D4D2F07D51883679C4D00C4A920FF725CE6CBFCA00B30F62BA295131083A8859","D4D2F07D51883679C4D00C4A920FF725CE6CBFCA00B30F62BA295131083A8859","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\cci.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\cci.d.ts","dist\types\namespaces\ta\methods\cci.d.ts","816","B474E6AF5C3442399E1F6C3945029C0EBEB1AAFFF89801627726B951EE663F23","B474E6AF5C3442399E1F6C3945029C0EBEB1AAFFF89801627726B951EE663F23","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\change.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\change.d.ts","dist\types\namespaces\ta\methods\change.d.ts","101","664CBBB5966A0CA4D4DF7423CB2DC06F146B75607978628D18818C0317AF7C68","664CBBB5966A0CA4D4DF7423CB2DC06F146B75607978628D18818C0317AF7C68","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\cmo.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\cmo.d.ts","dist\types\namespaces\ta\methods\cmo.d.ts","643","5161727E67A39C73A0F7A1559690ED0B520A6E97921B9B0B85F6D5F8C2B47DF2","5161727E67A39C73A0F7A1559690ED0B520A6E97921B9B0B85F6D5F8C2B47DF2","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\cog.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\cog.d.ts","dist\types\namespaces\ta\methods\cog.d.ts","552","5C69ADC18B5C7602BCBE72975F6F72A7415BDABE9A67E2749906C7447045E3F7","5C69ADC18B5C7602BCBE72975F6F72A7415BDABE9A67E2749906C7447045E3F7","True"
