path,size_bytes,last_commit_iso,referenced_by_count
MTC_COMMAND_CENTER/00_AGENT_PROTOCOLS/FAZ3B_EXIT_SWEEP_SCOPE.md,3680,2026-07-04T22:35:14+03:00,9
MTC_COMMAND_CENTER/00_AGENT_PROTOCOLS/FAZ3B_STAGE1_SWEEP_PREREG_2026-07-05.md,10222,2026-07-05T18:40:34+03:00,11
MTC_COMMAND_CENTER/00_AGENT_PROTOCOLS/FAZ3B_STAGE2_CONFIRM_PREREG_2026-07-13.md,19932,2026-07-31T09:09:20+03:00,8
MTC_COMMAND_CENTER/00_AGENT_PROTOCOLS/FAZ3B_STAGE2_FORWARD_CONFIRM_PREREG_2026-07-13.md,14470,2026-07-13T20:12:45+03:00,7
MTC_COMMAND_CENTER/00_AGENT_PROTOCOLS/MCC_PRODUCT_CONTEXT.md,3567,2026-06-21T19:18:56+03:00,8
MTC_COMMAND_CENTER/00_AGENT_PROTOCOLS/MTC_REPO_GUARD_PROTOCOL.md,2004,2026-06-22T10:26:15+03:00,11
MTC_COMMAND_CENTER/00_AGENT_PROTOCOLS/MTC_REPO_GUARD_USAGE.md,937,2026-06-22T07:59:48+03:00,5
MTC_COMMAND_CENTER/00_AGENT_PROTOCOLS/NO_PROMOTION_SAFETY_RULES.md,815,2026-06-21T12:24:52+03:00,8
MTC_COMMAND_CENTER/00_AGENT_PROTOCOLS/PAPER_RECONCILIATION_PROTOCOL.md,7052,2026-07-02T20:40:14+03:00,6
MTC_COMMAND_CENTER/00_AGENT_PROTOCOLS/SCREENSHOT_AND_UI_REVIEW_PROTOCOL.md,1000,2026-06-21T12:24:52+03:00,4
MTC_COMMAND_CENTER/00_AGENT_PROTOCOLS/SYSTEM_TEST_VERTICAL_SLICE_IMPLEMENTATION_PLAN.md,24685,2026-07-02T20:40:14+03:00,7
MTC_COMMAND_CENTER/00_AGENT_PROTOCOLS/VERTICAL_SLICE_SCOPE.md,6934,2026-07-02T20:40:14+03:00,6
MTC_COMMAND_CENTER/00_CONFIG/ai_roles.json,688,2026-05-31T17:52:41+03:00,5
MTC_COMMAND_CENTER/00_CONFIG/dashboard_config.example.json,449,2026-05-31T17:52:41+03:00,9
MTC_COMMAND_CENTER/00_CONFIG/paths.example.json,430,2026-05-31T17:52:41+03:00,18
MTC_COMMAND_CENTER/00_CONFIG/paths.local.example.json,430,2026-05-31T17:52:41+03:00,6
MTC_COMMAND_CENTER/00_CONFIG/PATHS_RESOLUTION.md,601,2026-05-31T17:52:41+03:00,7
MTC_COMMAND_CENTER/00_CONFIG/secrets.example.env,92,2026-05-31T17:52:41+03:00,7
MTC_COMMAND_CENTER/00_CONFIG/status_schema_notes.md,723,2026-05-31T17:52:41+03:00,5
MTC_COMMAND_CENTER/00_INBOX/from_user/.gitkeep,5,2026-05-31T17:52:41+03:00,10
MTC_COMMAND_CENTER/00_INBOX/USER_INTAKE/.gitkeep,0,2026-06-06T23:22:12+03:00,10
MTC_COMMAND_CENTER/00_INBOX/USER_INTAKE/12 Open Source AI Tools That Feel ILLEGAL To Know About.md,13674,2026-07-31T09:09:45+03:00,1
MTC_COMMAND_CENTER/00_INBOX/USER_INTAKE/160000 Cloned These 3 FREE AI Employees Heres How GitHub Claude Skills.md,17004,2026-07-31T09:09:45+03:00,1
MTC_COMMAND_CENTER/00_INBOX/USER_INTAKE/5 Open Source Repos That Fix 95 of Claude Codes Problems.md,14195,2026-07-31T09:09:45+03:00,1
MTC_COMMAND_CENTER/00_INBOX/USER_INTAKE/9 AI Concepts Explained in 7 minutes AI Agents RAGs Tokenization RLHF Diffusion LoRA.md,5933,2026-07-31T09:09:45+03:00,1
MTC_COMMAND_CENTER/00_INBOX/USER_INTAKE/BATS_AAPL_10m_CONSOLIDATED_2024-06-03_to_2026-06-26.csv,1226389,2026-07-05T18:26:03+03:00,3
MTC_COMMAND_CENTER/00_INBOX/USER_INTAKE/BATS_AAPL_10m_CONSOLIDATION_REPORT.json,4972,2026-07-05T18:26:03+03:00,1
MTC_COMMAND_CENTER/00_INBOX/USER_INTAKE/BATS_QQQ_10m_CONSOLIDATED_2024-06-03_to_2026-06-26.csv,1252474,2026-07-05T18:26:03+03:00,3
MTC_COMMAND_CENTER/00_INBOX/USER_INTAKE/BATS_QQQ_10m_CONSOLIDATION_REPORT.json,4119,2026-07-05T18:26:03+03:00,1
MTC_COMMAND_CENTER/00_INBOX/USER_INTAKE/BATS_SPY_10m_CONSOLIDATION_REPORT.json,2396,2026-07-05T18:26:03+03:00,2
MTC_COMMAND_CENTER/00_INBOX/USER_INTAKE/Claude Fable 5 Just Built the Ultimate Agent Harness.md,22846,2026-07-31T09:09:45+03:00,1
MTC_COMMAND_CENTER/00_INBOX/USER_INTAKE/Opusu Fable Gibi Döndürüyorum 5 Kolay Adım.md,953,2026-07-31T09:09:45+03:00,1
MTC_COMMAND_CENTER/00_INBOX/USER_INTAKE/README.md,2051,2026-06-06T23:22:12+03:00,169
MTC_COMMAND_CENTER/00_INBOX/USER_INTAKE/SPY_10m_tradingview__2024-06-03_to_2026-06-26.csv,1251510,2026-07-05T18:26:03+03:00,6
MTC_COMMAND_CENTER/01_MTC_PROJECT/.antigravityrules,445,2026-05-31T17:52:41+03:00,4
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/__init__.py,38,2026-05-31T17:52:41+03:00,26
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/core/__init__.py,0,2026-05-31T17:52:41+03:00,26
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/core/config.py,29300,2026-05-31T17:52:41+03:00,49
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/core/confirmation.py,3996,2026-05-31T17:52:41+03:00,14
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/core/exits.py,20597,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/core/gates.py,19843,2026-05-31T17:52:41+03:00,28
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/core/htf.py,7396,2026-05-31T17:52:41+03:00,13
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/core/indicators.py,1081,2026-05-31T17:52:41+03:00,17
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/core/instrument.py,1434,2026-05-31T17:52:41+03:00,11
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/core/ma.py,15169,2026-05-31T17:52:41+03:00,13
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/core/position_manager.py,13498,2026-05-31T17:52:41+03:00,15
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/core/position_sizer.py,2509,2026-05-31T17:52:41+03:00,24
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/core/results.py,5972,2026-05-31T17:52:41+03:00,43
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/core/rounding.py,1494,2026-05-31T17:52:41+03:00,11
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/core/runner.py,85162,2026-05-31T17:52:41+03:00,205
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/core/types.py,4789,2026-05-31T17:52:41+03:00,45
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/signals/__init__.py,0,2026-05-31T17:52:41+03:00,26
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/signals/range_filter.py,3717,2026-05-31T17:52:41+03:00,45
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/signals/supertrend.py,7950,2026-05-31T17:52:41+03:00,20
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/tests/__init__.py,0,2026-05-31T17:52:41+03:00,26
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/tests/test_advanced_confirm.py,4611,2026-05-31T17:52:41+03:00,11
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/tests/test_capital_block_fix.py,9710,2026-05-31T17:52:41+03:00,11
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/tests/test_htf_infrastructure.py,4751,2026-05-31T17:52:41+03:00,11
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/tests/test_l12_ma_filters.py,7559,2026-05-31T17:52:41+03:00,11
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/tests/test_l12_new_filters.py,4977,2026-05-31T17:52:41+03:00,11
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/tests/test_l18b_scaffold.py,2504,2026-05-31T17:52:41+03:00,11
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/tests/test_level_retest.py,4257,2026-05-31T17:52:41+03:00,11
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/tests/test_manual_tw_futures_audit.py,2163,2026-05-31T19:47:37+03:00,11
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/tests/test_plan_b_gates.py,4461,2026-05-31T17:52:41+03:00,11
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/tests/test_producer_selection_range_filter.py,1836,2026-05-31T17:52:41+03:00,39
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/tests/test_range_filter.py,1311,2026-05-31T17:52:41+03:00,39
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/tests/test_runner_metrics_api.py,4085,2026-05-31T17:52:41+03:00,39
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/mtc_v2/tests/test_supertrend_smoke.py,88168,2026-05-31T17:52:41+03:00,14
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/pyproject.toml,188,2026-05-31T17:52:41+03:00,17
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/README.md,602,2026-05-31T17:52:41+03:00,169
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/test_band_calculation.py,3315,2026-05-31T17:52:41+03:00,10
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/test_parity.py,3434,2026-05-31T17:52:41+03:00,10
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/update_parity_files.py,8070,2026-05-31T17:52:41+03:00,10
MTC_COMMAND_CENTER/01_MTC_PROJECT/00_PYTHON/update_tracker.py,477,2026-05-31T17:52:41+03:00,11
MTC_COMMAND_CENTER/01_MTC_PROJECT/01_PINE/MTC_V2.pine,127255,2026-05-31T17:52:41+03:00,515
MTC_COMMAND_CENTER/01_MTC_PROJECT/01_PINE/README.md,272,2026-05-31T17:52:41+03:00,169
MTC_COMMAND_CENTER/01_MTC_PROJECT/03_DOCS/DEV_LOOP.md,2930,2026-05-31T17:52:41+03:00,12
MTC_COMMAND_CENTER/01_MTC_PROJECT/03_DOCS/HANDOFF.md,7410,2026-05-31T17:52:41+03:00,207
MTC_COMMAND_CENTER/01_MTC_PROJECT/03_DOCS/MTC_V2_ARCHITECTURE.md,22469,2026-05-31T17:52:41+03:00,59
MTC_COMMAND_CENTER/01_MTC_PROJECT/03_DOCS/MTC_V2_INPUT_UI_SPEC.md,21280,2026-05-31T17:52:41+03:00,11
MTC_COMMAND_CENTER/01_MTC_PROJECT/03_DOCS/PARITY_PROMPT_SHORT.md,1813,2026-05-31T17:52:41+03:00,3
MTC_COMMAND_CENTER/01_MTC_PROJECT/03_DOCS/RUNBOOK.md,4503,2026-05-31T17:52:41+03:00,75
MTC_COMMAND_CENTER/01_MTC_PROJECT/04_AUDIT/AUDIT_6_PROMPT_LOCAL.md,11069,2026-05-31T17:52:41+03:00,3
MTC_COMMAND_CENTER/01_MTC_PROJECT/04_AUDIT/AUDIT_6_PROMPT_WEB.md,8343,2026-05-31T17:52:41+03:00,3
MTC_COMMAND_CENTER/01_MTC_PROJECT/04_AUDIT/CLAUDE_PENDING_GATE_RELEASE_AUDIT_v2.md,2108,2026-05-31T17:52:41+03:00,5
MTC_COMMAND_CENTER/01_MTC_PROJECT/04_AUDIT/DEEP_AUDIT_PROMPT.md,31735,2026-05-31T17:52:41+03:00,3
MTC_COMMAND_CENTER/01_MTC_PROJECT/04_AUDIT/MTC_V2_ARCHITECTURE_AUDIT_PENDING_20260314.md,5298,2026-05-31T17:52:41+03:00,3
MTC_COMMAND_CENTER/01_MTC_PROJECT/04_AUDIT/MTC_V2_Parity_Deep_Audit.md,8830,2026-05-31T17:52:41+03:00,32
"MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/01_TW_CHART_DATA/BINANCE_BTCUSDT.P, 60_consolidated_stable.csv",1075218,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_007.json,2,2026-05-31T17:52:41+03:00,7
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_060.json,3940,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_061.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_062.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_063.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_064.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_065.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_066.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_067.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_068.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_069.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_070.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_071.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_072.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_073.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_074.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_075.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_076.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_077.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_078.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_079.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_080.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_081.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_082.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_083.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_084.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_085.json,2,2026-05-31T17:52:41+03:00,37
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_086.json,2,2026-05-31T17:52:41+03:00,7
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_087.json,2,2026-05-31T17:52:41+03:00,7
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_088.json,2,2026-05-31T17:52:41+03:00,7
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_089.json,2,2026-05-31T17:52:41+03:00,7
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_090.json,2,2026-05-31T17:52:41+03:00,7
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_091.json,2,2026-05-31T17:52:41+03:00,7
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_092.json,2,2026-05-31T17:52:41+03:00,7
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_093.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_094.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_095.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_096.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_097.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_098.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_099.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_100.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_101.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_102.json,2,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_103.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_104.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_105.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_106.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_107.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_108.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_109.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_110.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_111.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_112.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_113.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_114.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_115.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_116.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_117.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_118.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_119.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_120.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_121.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_122.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_123.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_124.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_125.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_126.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_127.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_128.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_129.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_130.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_131.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_132.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_133.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_134.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_135.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_136.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_137.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_138.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_139.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_140.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_141.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_142.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_143.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_144.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_145.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_146.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_147.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_148.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_149.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_150.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_151.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_152.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_153.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_154.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_155.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_156.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_157.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_158.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_159.json,2,2026-05-31T17:52:41+03:00,40
MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_160.json,2,2026-05-31T17:52:41+03:00,36
