case_no,case_name,phase,title,description,prev_case_diff,folder,status,export_file,enable_long,enable_short,allow_flip,regime_lock,max_entries,cooldown_bars,risk_per_long_pct,risk_per_short_pct,fallback_size_pct,max_leverage_cap,signal_mode,st_atr_len,st_factor,st_use_wicks,st_use_ha,use_ma_filter,ma_type,ma_length,use_ma_mtf,ma_htf_timeframe,use_htf_trend_filter,htf_trend_timeframe,htf_trend_ma_type,htf_trend_ma_len,htf_trend_buffer_pct,use_ma_slope_filter,ma_slope_len,ma_slope_min_pct,use_mcginley_filter,mcginley_length,mcginley_use_higher_timeframe,mcginley_htf_timeframe,use_volume_filter,vol_sma_length,vol_sma_mult,use_adx_filter,adx_length,adx_threshold,adx_use_higher_timeframe,adx_htf_timeframe,use_chop_filter,chop_length,chop_threshold,chop_use_higher_timeframe,chop_htf_timeframe,use_atr_vol_floor,atr_vol_floor_fast_len,atr_vol_floor_baseline_len,atr_vol_floor_mult,use_macd_regime_filter,use_macd_cross_filter,use_macd_hist_filter,macd_hist_mode,use_macd_zero_dist_filter,macd_zero_dist_min,macd_fast_len,macd_slow_len,macd_sig_len,macd_source,use_macd_htf_bias,macd_htf_timeframe,use_momentum_filter,momentum_mode,momentum_atr_len,momentum_atr_mult,momentum_roc_min_pct,use_session_filter,session_name,session_custom_string,sl_mode,sl_atr_len,sl_atr_mult,sl_pct,sl_swing_basis,sl_swing_lookback,sl_swing_atr_len,sl_swing_atr_mult,tp_mode,tp_atr_len,tp_atr_mult,tp_percent,tp_r_multiple,tp1_r_multiple,tp1_close_pct,tp2_r_multiple,use_break_even,be_trigger_r,be_buffer_r,use_trailing,trail_atr_len,trail_start_r,trail_distance_atr_mult,exit_on_opposite_signal,exit_on_ma_block,exit_on_ma_slope_block,exit_on_mcginley_block,exit_on_htf_trend_block,exit_on_vol_block,exit_on_atr_vol_block,exit_on_range_block,exit_on_candle_pattern_block,exit_on_level_prox_block,use_candle_pattern_gate,candle_pattern_lookback,use_level_proximity_gate,level_proximity_threshold_pct,level_proximity_lookback,use_time_stop,time_stop_bars,time_stop_condition,time_stop_eod,time_stop_eow,use_daily_loss_limit,max_daily_loss_pct,use_max_trades_per_day,max_trades_per_day,use_max_drawdown_guard,max_drawdown_pct,use_consecutive_loss_halt,max_consecutive_losses,use_equity_curve_filter,equity_ma_length,use_mae_guard,max_mae_pct,use_guard_recovery,guard_recovery_mode,guard_recovery_bars,guard_recovery_signals,use_trade_cooldown,cooldown_bars_after_exit,use_confirm_transform,confirm_bars,confirm_close_crosses,require_raw_still_true,refresh_on_new_raw,use_level_retest,retest_timeout_bars,retest_buffer_pct
case_090,case_090,Single-setting coverage,trail_atr_len,trail_atr_len: 14 -> 10,vs case_089: trail_atr_len: 14 -> 10,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_090,PLANNED,,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,ATR,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,True,10,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_091,case_091,Single-setting coverage,trail_start_r,trail_start_r: 2 -> 1.5,vs case_090: trail_atr_len: 10 -> 14; trail_start_r: 2 -> 1.5,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_091,PLANNED,,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,ATR,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,True,14,1.5,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_092,case_092,Single-setting coverage,trail_distance_atr_mult,trail_distance_atr_mult: 1 -> 1.5,vs case_091: trail_start_r: 1.5 -> 2; trail_distance_atr_mult: 1 -> 1.5,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_092,PLANNED,,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,ATR,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,True,14,2.0,1.5,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_093,case_093,Single-setting coverage,exit_on_opposite_signal,exit_on_opposite_signal: TRUE -> FALSE,vs case_092: sl_mode: ATR -> None; use_trailing: TRUE -> FALSE; trail_distance_atr_mult: 1.5 -> 1; exit_on_opposite_signal: TRUE -> FALSE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_093,PLANNED,,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,False,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_094,case_094,Single-setting coverage,exit_on_ma_block,exit_on_ma_block: FALSE -> TRUE,vs case_093: use_ma_filter: FALSE -> TRUE; exit_on_opposite_signal: FALSE -> TRUE; exit_on_ma_block: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_094,PLANNED,,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,True,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,True,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_095,case_095,Single-setting coverage,exit_on_ma_slope_block,exit_on_ma_slope_block: FALSE -> TRUE,vs case_094: use_ma_filter: TRUE -> FALSE; use_ma_slope_filter: FALSE -> TRUE; exit_on_ma_block: TRUE -> FALSE; exit_on_ma_slope_block: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_095,PLANNED,,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,True,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,True,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_096,case_096,Single-setting coverage,exit_on_mcginley_block,exit_on_mcginley_block: FALSE -> TRUE,vs case_095: use_ma_slope_filter: TRUE -> FALSE; use_mcginley_filter: FALSE -> TRUE; exit_on_ma_slope_block: TRUE -> FALSE; exit_on_mcginley_block: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_096,PLANNED,,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,True,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,True,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_097,case_097,Single-setting coverage,exit_on_htf_trend_block,exit_on_htf_trend_block: FALSE -> TRUE,vs case_096: use_mcginley_filter: TRUE -> FALSE; use_htf_trend_filter: FALSE -> TRUE; exit_on_mcginley_block: TRUE -> FALSE; exit_on_htf_trend_block: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_097,PLANNED,,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,True,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,True,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_098,case_098,Single-setting coverage,exit_on_vol_block,exit_on_vol_block: FALSE -> TRUE,vs case_097: use_volume_filter: FALSE -> TRUE; use_htf_trend_filter: TRUE -> FALSE; exit_on_htf_trend_block: TRUE -> FALSE; exit_on_vol_block: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_098,PLANNED,,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,True,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,True,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_099,case_099,Single-setting coverage,exit_on_atr_vol_block,exit_on_atr_vol_block: FALSE -> TRUE,vs case_098: use_volume_filter: TRUE -> FALSE; use_atr_vol_floor: FALSE -> TRUE; exit_on_vol_block: TRUE -> FALSE; exit_on_atr_vol_block: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_099,PLANNED,,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,True,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,True,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_100,case_100,Single-setting coverage,exit_on_range_block,exit_on_range_block: FALSE -> TRUE,vs case_099: use_adx_filter: FALSE -> TRUE; use_atr_vol_floor: TRUE -> FALSE; exit_on_atr_vol_block: TRUE -> FALSE; exit_on_range_block: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_100,PLANNED,,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,True,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,True,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_101,case_101,Single-setting coverage,exit_on_candle_pattern_block,exit_on_candle_pattern_block: FALSE -> TRUE,vs case_100: use_adx_filter: TRUE -> FALSE; use_candle_pattern_gate: FALSE -> TRUE; exit_on_range_block: TRUE -> FALSE; exit_on_candle_pattern_block: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_101,PLANNED,,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,True,False,True,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_102,case_102,Single-setting coverage,exit_on_level_prox_block,exit_on_level_prox_block: FALSE -> TRUE,vs case_101: use_candle_pattern_gate: TRUE -> FALSE; use_level_proximity_gate: FALSE -> TRUE; exit_on_candle_pattern_block: TRUE -> FALSE; exit_on_level_prox_block: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_102,PLANNED,,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,True,False,5,True,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_103,case_103,Single-setting coverage,use_candle_pattern_gate,use_candle_pattern_gate: FALSE -> TRUE,vs case_102: use_candle_pattern_gate: FALSE -> TRUE; use_level_proximity_gate: TRUE -> FALSE; exit_on_level_prox_block: TRUE -> FALSE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_103,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_f3b21.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,True,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_104,case_104,Single-setting coverage,use_level_proximity_gate,use_level_proximity_gate: FALSE -> TRUE,vs case_103: use_candle_pattern_gate: TRUE -> FALSE; use_level_proximity_gate: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_104,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_91034.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,True,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_105,case_105,Single-setting coverage,level_proximity_threshold_pct,level_proximity_threshold_pct: 0.5 -> 0.25,vs case_104: level_proximity_threshold_pct: 0.5 -> 0.25,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_105,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_1e1bf.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,True,0.25,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_106,case_106,Single-setting coverage,level_proximity_lookback,level_proximity_lookback: 50 -> 30,vs case_105: level_proximity_lookback: 50 -> 30; level_proximity_threshold_pct: 0.25 -> 0.5,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_106,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_63a39.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,True,0.5,30,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_107,case_107,Single-setting coverage,use_time_stop,use_time_stop: FALSE -> TRUE,vs case_106: level_proximity_lookback: 30 -> 50; use_level_proximity_gate: TRUE -> FALSE; use_time_stop: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_107,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_fd4e7.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,True,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_108,case_108,Single-setting coverage,time_stop_bars,time_stop_bars: 50 -> 20,vs case_107: time_stop_bars: 50 -> 20,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_108,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_d56fb.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,True,20,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_109,case_109,Single-setting coverage,time_stop_condition,time_stop_condition: Always -> Profit Only,vs case_108: time_stop_bars: 20 -> 50; time_stop_condition: Always -> Profit Only,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_109,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_3c88c.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,True,50,Profit Only,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_110,case_110,Single-setting coverage,time_stop_eod,time_stop_eod: FALSE -> TRUE,vs case_109: time_stop_condition: Profit Only -> Always; time_stop_eod: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_110,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_655a9.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,True,50,Always,True,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_111,case_111,Single-setting coverage,time_stop_eow,time_stop_eow: FALSE -> TRUE,vs case_110: time_stop_eod: TRUE -> FALSE; time_stop_eow: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_111,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_7a015.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,True,50,Always,False,True,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
